#missing_number - questionoption1: 숫자 간 간격 / questionoption2: 괄호 위치(미지정 시 랜덤) / questionoption3: ascending, descending 지정 가능, 없으면 둘 중 하나 / answerpoint1: 시작 수 세팅 (10=10의 배수, 5=5의 배수..), 없으면 랜덤                                                                                         #operations_with_objects - questionoption2: regroupingtrue시 받아올림,받아내림 강제. regroupingfalse시 받아올림, 받아내림 없음. 없으면 둘 중 하나.                                                                                         #operations_without_objects - questionoption3: vertical시 세로 연산. horizontal시 가로 연산. 없으면 둘 중 하나.                                                                                         #biggest_and_smallest - questionoption1: biggest시 가장 큰 수. smallest시 가장 작은 수.                                                                                         #bigger_and_smaller - questionoption1: bigger시 더 큰 수. smaller시 더 작은 수. / questionoption2: image, number 지정, 없으면 둘 중 하나 / questionoption3: image의 경우 lineup을 기재하면 정렬됨                                                                                         #compare_number_magnitudes - questionoption1: ascending, descending 지정 가능, 없으면 둘 중 하나 / answeroption1: 숫자 간 간격 지정, 없으면 지정하지 않음.                                                                                         #shapes - questionoption1: 질문, 음성 파일 명과 일치해야 함 / answerrange: 항목 중 답변을 하나 선택. 이미지 파일 명과 일치해야 함 / answeroption1 항목 중 보기 선택. 이미지 파일 명과 일치해야 함"														
#level	worksheet	leveltypesequence	type	templatename	questionoption1	questionoption2	questionoption3	questionoption4	questionoption5	answer	answeroption1			
PostTest_1	1	1001, 1001, 1002, 1002, 1003, 1004, 1004, 1005, 1005, 1006												
			150001	word_problem	¥ÙèÌæ ·ðUUU Âæâ 5 ç·UUUUÌæÕð¢ ãñ¢Ð ©Ù×ð¢ âð 3 çß™ææÙ ·UUUè ç·UUUUÌæÕð¢ ãñ¢ ¥æñÚ Õæ·UUUè SÅôÚèÕé·UUUU ãñ¢Ð SÅôÚèÕé·UUUU ç·UUUUÌÙð ãñ¢?	अनीता के पास ५ किताबें हैं। उनमें से ३ विज्ञान की किताबें हैं और बाकी स्टोरीबुक हैं। स्टोरीबुक कितने हैं?				2				
			150002	word_problem	×æ§·UUUUÜ ·UUUè çÕËÜè ·ðUUU 9 Õ‘¿ð ÍðÐ ©Ù×ð¢ âð 5 ßæ§Å ãñ¢ ¥æñÚ Õæ·UUUè »ýð ãñ¢Ð çÕËÜè ·ðUUU ç·UUUUÌÙð »ýð Õ‘¿ð Íð?	माइकल की बिल्ली के ९ बच्चे थे। उनमें से ५ वाइट हैं और बाकी ग्रे हैं। बिल्ली के कितने ग्रे बच्चे थे?				4				
			150003	word_problem	°·UUUU ·UUUUÿææ ×ð¢ 9 Õ‘¿ð ãñ¢Ð ©Ù×ð¢ âð 6 ÜÇ¸·ðUUU ãñ¢Ð ·UUUUÿææ ×ð¢ ç·UUUUÌÙè ÜÇ¸ç·UUUUØæ¡ ãñ¢?	एक कक्षा में ९ बच्चे हैं। उनमें से ६ लडक़े हैं। कक्षा में कितनी लड़कियाँ हैं?				3				
			150004	word_problem	âéŸæè ÇæòâÙ ·UUUè ·UUUUÿææ ×ð¢ 12 Àæ˜æ ãñ¢Ð ·éUUUÀ Àæ˜æ ¥ÙéÂçSÍÌ ãñ¢ ¥æñÚ 7 Àæ˜æ ©ÂçSÍÌ ãñ¢Ð ç·UUUUÌÙð Àæ˜æ ¥ÙéÂçSÍÌ ãñ¢?	सुश्री डॉसन की कक्षा में १२ छात्र हैं। कुछ छात्र अनुपस्थित हैं और ७ छात्र उपस्थित हैं। कितने छात्र अनुपस्थित हैं?				5				
			150005	word_problem	°·UUUU ·UUUUÿææ ×ð¢ 16 Õ‘¿ð ãñ¢Ð ·éUUUÀ Õ‘¿ð ¹ðÜÙð ·ðUUU çÜ° ÕæãÚ ÁæÌð ãñ¢Ð 7 Õ‘¿ð ç·UUUUÌæÕð¢ ÂÉ¸Ùð ·ðUUU çÜ° ¥¢ÎÚ ÚãÌð ãñ¢Ð ç·UUUUÌÙð Õ‘¿ð ÕæãÚ ãñ¢?	एक कक्षा में १६ बच्चे हैं। कुछ बच्चे खेलने के लिए बाहर जाते हैं। ७ बच्चे किताबें पढ़ने के लिए अंदर रहते हैं। कितने बच्चे बाहर हैं?				9				
			150006	word_problem	ÁðÙ ·ðUUU Âæâ 9 »éyÕæÚð ãñ¢Ð 6 »ýèÙ  ãñ¢ ¥æñÚ Õæ·UUUè yÜê ãñ¢Ð yÜê  »éyÕæÚð ç·UUUUÌÙð ãñ¢?	जेन के पास ९ गुब्बारे हैं। ६ ग्रीन  हैं और बाकी ब्लू हैं। ब्लू गुब्बारे कितने हैं?				3				
			150007	word_problem	·ðUUUÅè ¥æñÚ ©â·ðUUU Öæ§ü Ùð 6 ¥æ×ô¢ ·UUUUô ©ÆæØæÐ ·ðUUUÅè Ùð 4 ¥æ× ©Ææ°Ð ©â·ðUUU Öæ§ü Ùð ç·UUUUÌÙð ¥æ× ©Ææ°?	केटी और उसके भाई ने ६ आमों को उठाया। केटी ने ४ आम उठाए। उसके भाई ने कितने आम उठाए?				2				
			150008	word_problem	ãæÂüÚ ¥æñÚ ÚðßðÙ Ùð °·UUUU âæÍ 8 ÌSßèÚð¢ ¹è¢¿è¢Ð ãæÂüÚ Ùð 3 ÌSßèÚð¢ ¹è¢¿ðÐ ÚðßðÙ Ùð ç·UUUUÌÙð ÌSßèÚð¢ ¹è¢¿ð?	हार्पर और रेवेन ने एक साथ ८ तस्वीरें खींचीं। हार्पर ने ३ तस्वीरें खींचे। रेवेन ने कितने तस्वीरें खींचे?				5				
			150009	word_problem	Üñ·UUUè ¥æñÚ ·ð¢UUU¼ý Ùð 14 Áé»Ùé¥ô¢ ·UUUUô Â·UUUUÇ¸æÐ Üñ·UUUè Ùð 5 Áé»Ùé¥ô¢ ·UUUUô Â·UUUUÇ¸æÐ ·ð¢UUU¼ý Ùð ç·UUUUÌÙð Áé»Ùé¥ô¢ ·UUUUô Â·UUUUÇ¸æ?	लैकी और केंद्र ने १४ जुगनुओं को पकड़ा। लैकी ने ५ जुगनुओं को पकड़ा। केंद्र ने कितने जुगनुओं को पकड़ा?				9				
			150010	word_problem	Ü·UUUUÇ¸è ·UUUæ °·UUUU Åé·UUUUÇ¸æ 13 §¢¿ Ü¢Õæ ãôÌæ ãñÐ §âð Îô Öæ»ô¢ ×ð¢ ·UUUæÅæ ÁæÌæ ãñÐ °·UUUU Öæ» 6 §¢¿ Ü¢Õæ ãñÐ ÎêâÚæ Öæ» ç·UUUUÌÙæ Ü{Õæ ãñ?	लकड़ी का एक टुकड़ा १३ इंच लम्बा होता है। इसे दो भागों में काटा जाता है। एक भाग ६ इंच लम्बा है। दूसरा भाग कितना लम्बा है?				7				
SpecialTest_16	1	160001~160010, 160001~160010, 160001~160010, 160001~160010, 160001~160010												
			160001	word_problem	°·UUUU ç·UUUUâæÙ ·ðUUU Âæâ 7 °ŒÂÜ ·ðUUU ÂðÇ¸ ÍðÐ ©âÙð ·éUUUÀ ¥æñÚ ÂðÇ¸ ¹ÚèÎð ¥æñÚ ¥Õ ©â·ðUUU Õæ» ×ð¢ 10 °ŒÂÜ ·ðUUU ÂðÇ¸ ãñ¢Ð ©âÙð ç·UUUUÌÙð °ŒÂÜ ·ðUUU ÂðÇ¸ ¹ÚèÎð?	एक किसान के पास ७ एप्पल के पेड़ थे। उसने कुछ और पेड़ खरीदे और अब उसके बाग में १० एप्पल के पेड़ हैं। उसने कितने एप्पल के पेड़ खरीदे?				3				
			160002	word_problem	°·UUUU ÈéUUUÅÕæòÜ Åè× Ùð ÂãÜð ãæÈUUUU ×ð¢ 3 »ôÜ ç·UUUU°Ð çÈUUUUÚ ©‹ãô¢Ùð ÎêâÚð ãæÈUUUU ×ð¢ ¥çÏ·UUUU »ôÜ ç·UUUU°Ð ©‹ãô¢Ùð 5 »ôÜ âð »ð× ÁèÌæ! ÎêâÚð ãæÈUUUU ×ð¢ ©‹ãô¢Ùð ç·UUUUÌÙð »ôÜ ç·UUUU°?	एक फुटबॉल टीम ने पहले हाफ में ३ गोल किए। फिर उन्होंने दूसरे हाफ में अधिक गोल किए। उन्होंने ५ गोल से गेम जीता! दूसरे हाफ में उन्होंने कितने गोल किए?				2				
			160003	word_problem	Ü¢¿ âð ÂãÜð ÂèÅÚ Ùð ¥ÂÙè ç·UUUUÌæÕ ·ðUUU 6 ÂðÁ ÂÉ¸ðÐ Ü¢¿ ·ðUUU ÕæÎ ©âÙð ·éUUUÀ ¥æñÚ ÂÉ¸æÐ ØçÎ ÂèÅÚ Ùð âÖè ×ð¢ 9 ÂðÁ ÂÉ¸ð, Ìô Ü¢¿ ·ðUUU ÕæÎ ©âÙð ç·UUUUÌÙð ÂðÁ ÂÉ¸ð?	लंच से पहले पीटर ने अपनी किताब के ६ पेज पढ़े। लंच के बाद उसने कुछ और पढ़ा। यदि पीटर ने सभी में ९ पेज पढ़े तो लंच के बाद उसने कितने पेज पढ़े?				3				
			160004	word_problem	ÁæòÁü Ùð °·UUUU SÅôÚ ×ð¢ Áæ·UUUUÚ ·éUUUÀ Åè-àæÅü ¹ÚèÎè¢Ð ßã ÎêâÚð SÅôÚ ×ð¢ »Øæ ¥æñÚ 2 ¥æñÚ Åè-àæÅü ¹ÚèÎðÐ ©âÙð ·éUUUÜ 7 Åè-àæÅü ¹ÚèÎè¢Ð ©âÙð ÂãÜè Îé·UUUæÙ ÂÚ ç·UUUUÌÙè Åè-àæÅü ¹ÚèÎè¢?	जॉर्ज ने एक स्टोर में जाकर कुछ टी-शर्ट खरीदीं। वह दूसरे स्टोर में गया और २ और टी-शर्ट खरीदे। उसने कुल ७ टी-शर्ट खरीदीं। उसने पहली दुकान पर कितनी टी-शर्ट खरीदीं?				5				
			160005	word_problem	¥æÂ·ðUUU Âæâ ·éUUUÀ çÅ·UUUUÅð¢ ãñ¢Ð ¥æÂ·UUUæ Öæ§ü ¥æÂ·UUUUô 6 çÅ·UUUUÅ ÎðÌæ ãñÐ ¥Õ ¥æÂ·ðUUU Âæâ 10 çÅ·UUUUÅ ãñ¢Ð ¥æÂ·ðUUU Âæâ ÂãÜð âð  ç·UUUUÌÙð çÅ·UUUUÅð¢ Íè?	आपके पास कुछ टिकटें हैं। आपका भाई आपको ६ टिकट देता है। अब आपके पास १० टिकट हैं। आपके पास पहले से  कितने टिकटें थी?				4				
			160006	word_problem	Åðâ Ùð âéÕã 3 ÈêUUUÜ ©Ææ°Ð ©âÙð ÎôÂãÚ ×ð¢ ·éUUUÀ ¥æñÚ ÈêUUUÜ ©Ææ°Ð ØçÎ Åðâ Ùð âÖè ×ð¢ 8 ÈêUUUÜ ©Ææ°, Ìô ©âÙð ÎôÂãÚ ×ð¢ ç·UUUUÌÙð ©Ææ°?	टेस ने सुबह ३ फूल उठाए। उसने दोपहर में कुछ और फूल उठाए। यदि टेस ने सभी में ८ फूल उठाए तो उसने दोपहर में कितने उठाए?				5				
			160007	word_problem	°·UUUU ÁæÚ ×ð¢ ·éUUUÀ Ûæè¢»éÚ ãôÌð ãñ¢Ð ¥æÂ 5 ¥æñÚ Ûæè¢»éÚ ÜðÌð ãñ¢ ¥æñÚ ¥Õ âÖè ×ð¢ 10 Ûæè¢»éÚ ãñ¢Ð ¥æÂÙð ç·UUUUÌÙð Ûæè¢»éÚ çÜ° ãñ¢?	एक जार में कुछ झींगुर होते हैं। आप ५ और झींगुर लेते हैं और अब सभी में १० झींगुर हैं। आपने कितने झींगुर लिए हैं?				5				
			160008	word_problem	×ð»Ù ·¤è ÂðÜ ×ð´ ·¤éÀ àæ´¹ ÍðÐ ßã 2 ¥õÚU àæ´¹ ÂæÌè ãñÐ ¥Õ ©â·Ô¤ Âæâ ·¤éÜ 8 àæ´¹ ãñ´Ð ©â·Ô¤ Âæâ ÂãÜð âð ç·¤ÌÙð àæ´¹ Íð??	मेगन की पेल में कुछ शंख थे। वह २ और शंख पाती है। अब उसके पास कुल ८ शंख हैं। उसके पास पहले से कितने शंख थे?				6				
			160009	word_problem	·ðUUUÜè Ùð ¥ÂÙð ƒæÚ ·ðUUU âæ×Ùð 4 çÕçËÜØæ¡ Îð¹è¢Ð ßã âôÙð ¿Üè »§ü ¥æñÚ ÁÕ ßã âô·UUUUÚ ©Æè Ìô ©â·ðUUU ƒæÚ ·ðUUU âæ×Ùð 7 çÕçËÜØæ¡ Íè¢Ð âôÌð â×Ø ©â·ðUUU ƒæÚ ×ð¢ ç·UUUUÌÙè çÕçËÜØæ¡ ¥æ§ü¢?	केली ने अपने घर के सामने ४ बिल्लियाँ देखीं। वह सोने चली गई और जब वह सोकर उठी तो उसके घर के सामने ७ बिल्लियाँ थीं। सोते समय उसके घर में कितनी बिल्लियाँ आईं?				3				
			160010	word_problem	ÂèÅÚ ·ðUUU Âæâ 4 ×æÕüËâ ãñ¢Ð âê Ùð ÂèÅÚ ·UUUUô ·éUUUÀ ¥æñÚ ×æÕüËâ çÎ° ¥æñÚ ¥Õ ©â·ðUUU Âæâ ·éUUUÜ 6 ×æÕüËâ ãñ¢Ð âê Ùð ÂèÅÚ ·UUUUô ç·UUUUÌÙð ×æÕüËâ çÎ°?	पीटर के पास ४ मार्बल्स हैं। सू ने पीटर को कुछ और मार्बल्स दिए और अब उसके पास कुल ६ मार्बल्स हैं। सू ने पीटर को कितने मार्बल्स दिए?				2				
SpecialTest_17	1	170001, 170002, 170003, 170004, 170003~170004												
			170001	operations_with_objects	1~9-1~9=?		horizontal			1~8				
			170002	operations_with_objects	10-1~9=?		horizontal			1~9				
			170003	operations_drag	1~9-1~9=?		horizontal			1~8				
			170004	operations_drag	10-1~9=?		horizontal			1~9				
SpecialTest_18	1	180001, 180002, 180003, 180004, 180005												
			180001	operations_with_objects	11~19-1~9=?	regroupingfalse	horizontal			10~18				
			180002	operations_with_objects	11~20-10=?	regroupingfalse	horizontal			1~10				
			180003	operations_drag	11~19-1~9=?	regroupingfalse	horizontal			10~18				
			180004	operations_drag	11~20-10=?	regroupingfalse	horizontal			1~10				
			180005	operations_drag	11~19-11~19=?	regroupingfalse	horizontal			1~8				
SpecialTest_19	1	190001, 190002, 190003, 190003, 190004~190005												
			190001	operations_with_objects	11~18-1~9=?	regroupingtrue	horizontal			2~9				
			190002	operations_with_objects	20-1~9=?		horizontal			11~19				
			190003	operations_drag	11~18-1~9=?	regroupingtrue	horizontal			2~9				
			190004	operations_drag	20-11~19=?		horizontal			1~9				
			190005	operations_drag	20-1~9=?		horizontal			11~19				
SpecialTest_20	1	200001, 200002, 200003, 200004, 200005												
			200001	operations_drag	10,20,30,40,50,60,70,80,90-10,20,30,40,50,60,70,80,90=?	regroupingfalse	horizontal			10~80				
			200002	operations_drag	21~99-10,20,30,40,50,60,70,80,90=?	regroupingfalse	horizontal			9~89				
			200003	operations_drag	21~50-11~49=?	regroupingfalse	vertical			1~39				
			200004	operations_drag	51~99-21~50=?	regroupingfalse	vertical			1~78				
			200005	operations_drag	51~99-51~99=?	regroupingfalse	vertical			1~48				
SpecialTest_21	1	210001, 210002, 210003, 210003, 210004												
			210001	operations_drag	21~50-1~9=?	regroupingtrue	vertical			12~49				
			210002	operations_drag	21~50-11~19=?	regroupingtrue	vertical			1~39				
			210003	operations_drag	21~50-21~50=?	regroupingtrue	vertical			1~29				
			210004	operations_drag	20, 30, 40, 50-11~49=?	regroupingtrue	vertical			1~39				
SpecialTest_22	1	220001~220010, 220001~220010, 220001~220010, 220001~220010, 220001~220010												
			220001	word_problem	ç×„è ·Ô¤ Âæâ 9 ·¤´»Ù ãñ´Ð ßã ©Ù×ð´ âð 2 ¹ô ÎðÌè ãñÐ ç×„è ·Ô¤ Âæâ ¥Õ ç·¤ÌÙð ·¤´»Ù Õ¿ð ãñ´?	मिल्ली के पास ९ कंगन हैं। वह उनमें से २ खो देती है। मिल्ली के पास अब कितने कंगन बचे हैं?				7				
			220002	word_problem	ãñÙæ 8 ÚôçÅØæ¡ ÕÙæÌè ãñÐ ßã ¥ÂÙð Öæ§ü ·UUUUô 3 ÚôçÅØæ¡ ÎðÌè ãñÐ ©â·ðUUU Âæâ ç·UUUUÌÙè ÚôçÅØæ¡ Õ¿è ãñ¢?	हैना ८ रोटियाँ बनाती है। वह अपने भाई को ३ रोटियाँ देती है। उसके पास कितनी रोटियाँ बची हैं?				5				
			220003	word_problem	¥æâ×æÙ ×ð¢ 9 ÂÌ¢»ð¢ ©Ç¸ Úãè ãñ¢Ð °·UUUU ãßæ 3 ÂÌ¢»ô¢ ·UUUUô Á×èÙ ÂÚ ç»Úæ ÎðÌè ãñÐ ç·UUUUÌÙè ÂÌ¢»ð¢ ¥Öè Öè ¥æâ×æÙ ×ð¢ ©Ç¸ Úãè ãñ¢?	आसमान में ९ पतंगें उड़ रही हैं। एक हवा ३ पतंगों को जमीन पर गिरा देती है। कितनी पतंगें अभी भी आसमान में उड़ रही हैं?				6				
			220004	word_problem	°·¤ ÌæÜæÕ ×ð´ 15 Õžæ¹ ÌñÚU ÚUãè ãñ´Ð 7 Õžæ¹ ©Ç¸ ÁæÌè ãñ´Ð ÌæÜæÕ ×ð´ ¥Öè ç·¤ÌÙð Õžæ¹ ÌñÚU ÚUãð ãñ´?	एक तालाब में १५ बतख तैर रही हैं। ७ बतख उड़ जाती हैं। तालाब में अभी कितने बतख तैर रहे हैं?				8				
			220005	word_problem	ÜèÙæ ·Ô¤ Âæâ 12 ç·¤ÌæÕð´ ãñ´Ð ßã ¥ÂÙè ·¤ÿææ ·¤è Üæ§ÕýðÚUè ×ð´ 8 ç·¤ÌæÕð´ ÎæÙ ·¤ÚUÌè ãñ´Ð ÜèÙæ ·Ô¤ Âæâ ¥Õ ç·¤ÌÙè ç·¤ÌæÕð´ Õ¿è ãñ´?	लीना के पास १२ किताबें हैं। वह अपनी कक्षा की लाइब्रेरी में ८ किताबें दान करती हैं। लीना के पास अब कितनी किताबें बची हैं?				4				
			220006	word_problem	°·UUUU ÕæÇ¸ ÂÚ 12 çÕçËÜØæ¡ ãñ¢Ð 1 çÕËÜè ÕæÇ¸ âð Ùè¿ð ·êUUUÎÌè ãñÐ ¥Õ ç·UUUUÌÙè çÕçËÜØæ¡ ÕæÇ¸ ÂÚ ãñ¢?	एक बाड़ पर १२ बिल्लियाँ हैं। १ बिल्ली बाड़ से नीचे कूदती है। अब कितनी बिल्लियाँ बाड़ पर हैं?				11				
			220007	word_problem	Üêâè ·Ô¤ Âæâ 8 Âð´çâÜ ãñ´Ð ßã ©Ù×ð´ âð 7 ·¤ô ¹ô ÎðÌè ãñÐ Üêâè ·Ô¤ Âæâ ¥Õ ç·¤ÌÙè Âð´çâÜ Õ¿è ãñ´?	लूसी के पास ८ पेंसिल हैं। वह उनमें से ७ को खो देती है। लूसी के पास अब कितनी पेंसिल बची हैं?				1				
			220008	word_problem	°Ùæ ·Ô¤ Âæâ 7 çÕS·¤éÅU ãñ´Ð ßã ©Ù×ð´ âð 2 ¹æÌè ãñÐ ©â·Ô¤ Âæâ ç·¤ÌÙè çÕS·¤éÅU Õ¿ð ãñ´?	एना के पास ७ बिस्कुट हैं। वह उनमें से २ खाती है। उसके पास कितनी बिस्कुट बचे हैं?				5				
			220009	word_problem	ÙæçâÚU Ùð 17 Âóæô´ ·¤è °·¤ ç·¤ÌæÕ çÙ·¤æÜèÐ ßã 9 Âóæð ÂÉ¸Ìæ ãñÐ ©â·Ô¤ Âæâ ÂÉ¸Ùð ·Ô¤ çÜ° ç·¤ÌÙð Âóæð Õ¿ð ãñ´?	नासिर ने १७ पन्नों की एक किताब निकाली। वह ९ पन्ने पढ़ता है। उसके पास पढ़ने के लिए कितने पन्ने बचे हैं?				8				
			220010	word_problem	S·êUUUÜ Õâ ×ð¢ 10 Àæ˜æ ãñ¢Ð 3 Àæ˜æ Õâ âð ©ÌÚ »°Ð Õâ ×ð¢ ç·UUUUÌÙð Àæ˜æ Õ¿ð ãñ¢?	स्कूल बस में १० छात्र हैं। ३ छात्र बस से उतर गए। बस में कितने छात्र बचे हैं?				7				
SpecialTest_23	1	230001~230010, 230001~230010, 230001~230010, 230001~230010, 230001~230010												
			230001	word_problem	Üéâè 9 âæÜ ·UUUè ãñÐ ©â·UUUè ÕãÙ ÁêÜè 6 âæÜ ·UUUè ãñÐ Üéâè ¥ÂÙè ÕãÙ ÁêÜè âð ç·UUUUÌÙè ÕÇ¸è ãñ?	लुसी ९ साल की है। उसकी बहन जूली ६ साल की है। लुसी अपनी बहन जूली से कितनी बड़ी है?				3				
			230002	word_problem	âñ× Ùð 7 çÕS·¤éÅU ¥õÚU ÁðÙ Ùð 2 çÕS·¤éÅU ¹æ°Ð âñ× ·¤è ÌéÜÙæ ×ð´ ÁðÙ Ùð ç·¤ÌÙð ·¤× çÕS·¤éÅU ¹æ°?	सैम ने ७ बिस्कुट और जेन ने २ बिस्कुट खाए। सैम की तुलना में जेन ने कितने कम बिस्कुट खाए?				5				
			230003	word_problem	°×è 4 ŽÜô·¤ ¿ÜÌè ãñ S·¤êÜ ·Ô¤ çÜ°Ð ÁðÙ S·¤êÜ ·Ô¤ çÜ° 2  ŽÜô·¤ ¿ÜÌæ ãñÐ °×è ÁðÙ ·¤è ÌéÜÙæ ×ð´ S·¤êÜ ÁæÙð ·Ô¤ çÜ° ¥õÚU ç·¤ÌÙð  ŽÜô·¤ ¿ÜÌè ãñ´?	एमी ४ ब्लोक चलती है स्कूल के लिए। जेन स्कूल के लिए २  ब्लोक चलता है। एमी जेन की तुलना में स्कूल जाने के लिए और कितने  ब्लोक चलती हैं?				2				
			230004	word_problem	°·UUUU ·UUUUÿææ ×ð¢ 13 ÜÇ¸ç·UUUUØæ¢ ¥æñÚ 18 ÜÇ¸·ðUUU ãñ¢Ð ÜÇ¸ç·UUUUØô¢ ·UUUè ÌéÜÙæ ×ð¢ ç·UUUUÌÙð ¥çÏ·UUUU ÜÇ¸·ðUUU ãñ¢?	एक कक्षा में १३ लड़कियां और १८ लडक़े हैं। लड़कियों की तुलना में कितने अधिक लडक़े हैं?				5				
			230005	word_problem	ÕðÍ ·ðUUU Õ»è¿ð ×ð¢ 13 ÈêUUUÜ ãñ¢Ð ·ðUUUÅ ·ðUUU 8 ÈêUUUÜ ãñ¢Ð ÕðÍ ·ðUUU Âæâ ·ðUUUÅ ·UUUè ÌéÜÙæ ×ð¢ ç·UUUUÌÙð ¥çÏ·UUUU ÈêUUUÜ ãñ¢?	बेथ के बगीचे में १३ फूल हैं। केट के ८ फूल हैं। बेथ के पास केट की तुलना में कितने अधिक फूल हैं?				5				
			230006	word_problem	¥æÂ·ðUUU Âæâ 7 »éyÕæÚð ãñ¢ ¥æñÚ ¥æÂ·ðUUU ç×˜æ ·ðUUU Âæâ 5 »éyÕæÚð ãñ¢Ð ¥æÂ·ðUUU ç×˜æ ·ðUUU ×é·UUUæÕÜð ¥æÂ·ðUUU Âæâ ç·UUUUÌÙð »éyÕæÚð ÊØæÎæ ãñ¢?	आपके पास ७ गुब्बारे हैं और आपके मित्र के पास ५ गुब्बारे हैं। आपके मित्र के मुकाबले आपके पास कितने गुब्बारे ज़्यादा हैं?				2				
			230007	word_problem	×æçÚØæ Ùð 3 ç·UUUUÌæÕð¢ ÂÉ¸è¢ ¥æñÚ SÅðâè Ùð 5 ç·UUUUÌæÕð¢ ÂÉ¸è¢Ð ×æçÚØæ ·UUUè ÌéÜÙæ ×ð¢ SÅðâè Ùð ç·UUUUÌÙè ¥æñÚ ç·UUUUÌæÕð¢ ÂÉ¸è¢?	मारिया ने ३ किताबें पढ़ीं और स्टेसी ने ५ किताबें पढ़ीं। मारिया की तुलना में स्टेसी ने कितनी और किताबें पढ़ीं?				2				
			230008	word_problem	çâÇÙè ·UUUUô â×é¼ý ÌÅ ÂÚ 20 àæ¢¹ ç×ÜðÐ Ùô¥æ ·UUUUô 6 àæ¢¹ ç×ÜðÐ Ùô¥æ ·UUUè ÌéÜÙæ ×ð¢ çâÇÙè ·UUUUô ç·UUUUÌÙð ¥æñÚ àæ¢¹ ç×Üð?	सिडनी को समुद्र तट पर २० शंख मिले। नोआ को ६ शंख मिले। नोआ की तुलना में सिडनी को कितने और शंख मिले?				14				
			230009	word_problem	¥óææ Ùð 12 ÂõÏð ¹ÚèÎðÐ ©â·UUUè ÕãÙ Ùð 7 ÂõÏð ¹ÚèÎðÐ ¥óææ Ùð ¥ÂÙè ÕãÙ âð ç·UUUUÌÙð ¥çÏ·UUUU ÂõÏð ¹ÚèÎð?	अन्ना ने १२ पौधे खरीदे। उसकी बहन ने ७ पौधे खरीदे। अन्ना ने अपनी बहन से कितने अधिक पौधे खरीदे?				5				
			230010	word_problem	Åæò× Ùð S·êUUUÜ ·ðUUU Õ»è¿ð ×ð¢ 5 ÕèÁ Ü»æ°Ð ÁðÙ Ùð 8 ÕèÁ Ü»æ°Ð Åæò× Ùð ÁðÙ ·UUUè ÌéÜÙæ ×ð¢ ç·UUUUÌÙð ·UUUU× ÕèÁ Ü»æ°?	टॉम ने स्कूल के बगीचे में ५ बीज लगाए। जेन ने ८ बीज लगाए। टॉम ने जेन की तुलना में कितने कम बीज लगाए?				3				
SpecialTest_24	1	240001~240010, 240001~240010, 240001~240010, 240001~240010, 240001~240010												
			240001	word_problem	×ðÚð Âæâ 10 âðÕ ãñ¢Ð ×ñ¢ ·éUUUÀ âðÕ ¹æÌæ ãê¢Ð ×ðÚð Âæâ 4 âðÕ Õ¿ð ãñ¢Ð ×ñ¢Ùð ç·UUUUÌÙð âðÕ ¹æ°?	मेरे पास १० सेब हैं। मैं कुछ सेब खाता हूं। मेरे पास ४ सेब बचे हैं। मैंने कितने सेब खाए?				6				
			240002	word_problem	·UUUUÜ, Îé·UUUæÙ ×ð¢ ¿æßÜ ·ðUUU 7 Õñ» ÍðÐ ¥æÁ, Îé·UUUæÙ ×ð¢ ¿æßÜ ·ðUUU 2 Õñ» ãñ¢Ð Îé·UUUæÙ ×ð¢ ç·UUUUÌÙð Õñ» ¿æßÜ çÕ·UUUU »°?	कल दुकान में चावल के ७ बैग थे। आज दुकान में चावल के २ बैग हैं। दुकान में कितने बैग चावल बिक गए?				5				
			240003	word_problem	ÇðçßÇ ¥æñÚ ©â·ðUUU ÎôSÌ 9 ÂÌ¢» ©Ç¸æÌð ãñ¢Ð ·éUUUÀ ÂÌ¢» °·UUUU ÂðÇ¸ ×ð¢ È¢UUUâ ÁæÌè ãñ¢Ð 6 ÂÌ¢»ð¢ ¥Öè Öè ©Ç¸ Úãè ãñ¢Ð ÂðÇ¸ ×ð¢ ç·UUUUÌÙè ÂÌ¢»ð¢ ¥Å·UUUè ãñ¢?	डेविड और उसके दोस्त ९ पतंग उड़ाते हैं। कुछ पतंग एक पेड़ में फस जाती हैं। ६ पतंगें अभी भी उड़ रही हैं। पेड़ में कितनी पतंगें अटकी हैं?				3				
			240004	word_problem	°·UUUU ¥æÎ×è »éyÕæÚð Üð Áæ Úãæ Íæ Üðç·UUUUÙ ãßæ Ùð 6 ©Ç¸æ çÎ°Ð ©â·ðUUU Âæâ 2 »éyÕæÚð Õ¿ð ãñ¢Ð ©â·ðUUU Âæâ ÂãÜð  ç·UUUUÌÙð »éyÕæÚô¢ Íð?	एक आदमी गुब्बारे ले जा रहा था लेकिन हवा ने ६ उड़ा दिए। उसके पास २ गुब्बारे बचे हैं। उसके पास पहले  कितने  गुब्बारे थे?				8				
			240005	word_problem	·éUUUÀ ¥æ× Åô·UUUUÚè ×ð¢ ÍðÐ Åô·UUUUÚè âð 4 ¥æ× çÙ·UUUæÜð »° ÍðÐ ¥Õ 6 ¥æ× ãñ¢Ð Åô·UUUUÚè ×ð¢ ÂãÜð ç·UUUUÌÙð ¥æ× Íð?	कुछ आम टोकरी में थे। टोकरी से ४ आम निकाले गए थे। अब ६ आम हैं। टोकरी में पहले कितने आम थे?				10				
